등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,악수하다,동사,혼종어,握手하다,"인사, 감사, 친애, 화해 따위의 뜻을 나타내기 위하여 두 사람이 각자 한 손을 마주 내어 잡다. 보통 오른손을 내밀어 잡는다.",,"인사, 감사, 친애, 화해 따위의 뜻을 나타내기 위하여 두 사람이 각자 한 손을 마주 내어 잡다. 보통 오른손을 내밀어 잡는다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,안내하다,동사,혼종어,案內하다,"「1」어떤 내용을 소개하여 알려 주다.
「2」사정을 잘 모르는 어떤 사람을 가고자 하는 곳까지 데려다주거나 그에게 여러 가지 사정을 알려 주다.",,"「1」어떤 내용을 소개하여 알려 주다.
「2」사정을 잘 모르는 어떤 사람을 가고자 하는 곳까지 데려다주거나 그에게 여러 가지 사정을 알려 주다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,안녕하다,형용사,혼종어,安寧하다,"「1」아무 탈 없이 편안하다.
「2」몸이 건강하고 마음이 편안하다. 안부를 전하거나 물을 때에 쓴다.",,"「1」아무 탈 없이 편안하다.
「2」몸이 건강하고 마음이 편안하다. 안부를 전하거나 물을 때에 쓴다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,안녕히,부사,혼종어,安寧히,몸이 건강하고 마음이 편안하게. 안부를 전하거나 물을 때에 쓴다.,,몸이 건강하고 마음이 편안하게. 안부를 전하거나 물을 때에 쓴다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,안방,명사,혼종어,안房,"「1」집 안채의 부엌에 딸린 방.
「2」안주인이 거처하는 방.",,"「1」집 안채의 부엌에 딸린 방.
「2」안주인이 거처하는 방.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,안심하다,동사,혼종어,安心하다,"「1」모든 걱정을 떨쳐 버리고 마음을 편히 가지다.
「2」불교의 가르침을 깨닫거나 수행의 체험으로 움직임이 없는 경지에 마음을 머무르게 하다.",,"「1」모든 걱정을 떨쳐 버리고 마음을 편히 가지다.
「2」불교의 가르침을 깨닫거나 수행의 체험으로 움직임이 없는 경지에 마음을 머무르게 하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,안전벨트,명사,혼종어,安全belt,"자동차ㆍ비행기 따위에서, 사고 시 충격으로부터 보호하기 위하여 사람을 좌석에 고정하는 띠.",,"자동차ㆍ비행기 따위에서, 사고 시 충격으로부터 보호하기 위하여 사람을 좌석에 고정하는 띠.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,안전하다,형용사,혼종어,安全하다,위험이 생기거나 사고가 날 염려가 없다.,,위험이 생기거나 사고가 날 염려가 없다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,알림장,명사,혼종어,알림狀,알려야 할 내용을 적은 글.,,알려야 할 내용을 적은 글.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,알약,명사,혼종어,알藥,"「1」가루나 결정성 약을 뭉쳐서 눌러 둥글넓적한 원판이나 원뿔 모양으로 만든 약제. 젖당, 초콜릿, 아라비아고무 따위를 섞어 만든다.
「2」약재를 가루로 만들어 반죽하여 작고 둥글게 빚은 약.",,"「1」가루나 결정성 약을 뭉쳐서 눌러 둥글넓적한 원판이나 원뿔 모양으로 만든 약제. 젖당, 초콜릿, 아라비아고무 따위를 섞어 만든다.
「2」약재를 가루로 만들어 반죽하여 작고 둥글게 빚은 약.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,앞면,명사,혼종어,앞面,물체의 앞쪽 면.,,물체의 앞쪽 면.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,앞부분,명사,혼종어,앞部分,"「1」물체의 앞쪽에 있는 부분.
「2」어떤 일이나 형식, 상황 따위의 앞을 이루는 부분.",,"「1」물체의 앞쪽에 있는 부분.
「2」어떤 일이나 형식, 상황 따위의 앞을 이루는 부분.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,앵무새,명사,혼종어,鸚鵡새,앵무과의 새를 통틀어 이르는 말.,,앵무과의 새를 통틀어 이르는 말.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,야구공,명사,혼종어,野球공,"야구 경기에 쓰는 공. 코르크나 고무에 실을 감고 두 조각의 쇠가죽으로 싸서 기워 만든다. 무게는 141.8~148.8그램, 둘레는 22.9~23.5cm로 정해져 있다.",,"야구 경기에 쓰는 공. 코르크나 고무에 실을 감고 두 조각의 쇠가죽으로 싸서 기워 만든다. 무게는 141.8~148.8그램, 둘레는 22.9~23.5cm로 정해져 있다.",,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,약속하다,동사,혼종어,約束하다,다른 사람과 앞으로의 일을 어떻게 할 것인가를 미리 정하여 두다.,,다른 사람과 앞으로의 일을 어떻게 할 것인가를 미리 정하여 두다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,약하다,형용사,혼종어,弱하다,"[1]「1」힘의 정도가 작다.
[1]「2」튼튼하지 못하다.
[1]「3」각오나 의지 따위가 굳지 못하고 여리다.
[2]「1」견디어 내는 힘이 세지 못하다.
[2]「2」능력, 지식, 기술 따위가 모자라거나 낮다.",,"[1]「1」힘의 정도가 작다.
[1]「2」튼튼하지 못하다.
[1]「3」각오나 의지 따위가 굳지 못하고 여리다.
[2]「1」견디어 내는 힘이 세지 못하다.
[2]「2」능력, 지식, 기술 따위가 모자라거나 낮다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,양보하다,동사,혼종어,讓步하다,"[1]「1」길이나 자리, 물건 따위를 사양하여 남에게 미루어 주다.
[1]「2」남을 위하여 자신의 이익을 희생하다.
[2]자기의 주장을 굽혀 남의 의견을 좇다.",,"[1]「1」길이나 자리, 물건 따위를 사양하여 남에게 미루어 주다.
[1]「2」남을 위하여 자신의 이익을 희생하다.
[2]자기의 주장을 굽혀 남의 의견을 좇다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,양손,명사,혼종어,兩손,양쪽 손.,,양쪽 손.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,양쪽,명사,혼종어,兩쪽,두 쪽.,,두 쪽.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,양치기,명사,혼종어,羊치기,양을 치는 일. 또는 그런 사람.,,양을 치는 일. 또는 그런 사람.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,어색하다,형용사,혼종어,語塞하다,"[1]잘 모르거나 아니면 별로 만나고 싶지 않았던 사람과 마주 대하여 자연스럽지 못하다.
[2]「1」대답하는 말 따위가 경위에 몰리어 궁색하다.
[2]「2」격식이나 규범, 관습 따위에 맞지 아니하여 자연스럽지 아니하다.",,"[1]잘 모르거나 아니면 별로 만나고 싶지 않았던 사람과 마주 대하여 자연스럽지 못하다.
[2]「1」대답하는 말 따위가 경위에 몰리어 궁색하다.
[2]「2」격식이나 규범, 관습 따위에 맞지 아니하여 자연스럽지 아니하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,억울하다,형용사,혼종어,抑鬱하다,아무 잘못 없이 꾸중을 듣거나 벌을 받거나 하여 분하고 답답하다.,,아무 잘못 없이 꾸중을 듣거나 벌을 받거나 하여 분하고 답답하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,여동생,명사,혼종어,女동생,여자 동생.,,여자 동생.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,여유롭다,형용사,혼종어,餘裕롭다,여유가 있다.,,여유가 있다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,여자아이,명사,혼종어,女子아이,여자인 아이.,,여자인 아이.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,여행하다,동사,혼종어,旅行하다,일이나 유람을 목적으로 다른 고장이나 외국에 가다.,,일이나 유람을 목적으로 다른 고장이나 외국에 가다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,연결하다,동사,혼종어,連結하다,"「1」사물과 사물을 서로 잇거나 현상과 현상이 관계를 맺게 하다.
「2」위상 공간을, 두 개의 공집합이 아닌 개집합으로 나뉘지 않게 하다.",,"「1」사물과 사물을 서로 잇거나 현상과 현상이 관계를 맺게 하다.
「2」위상 공간을, 두 개의 공집합이 아닌 개집합으로 나뉘지 않게 하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,연락하다,동사,혼종어,連絡하다/聯絡하다,"[1]서로 관련을 가지다.
[2]어떤 사실을 상대편에게 알리다.
[3]「1」서로 이어 대 주다.
[3]「2」서로 옮겨 주고 받으며 차례로 전달하다.",,"[1]서로 관련을 가지다.
[2]어떤 사실을 상대편에게 알리다.
[3]「1」서로 이어 대 주다.
[3]「2」서로 옮겨 주고 받으며 차례로 전달하다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,연못,명사,혼종어,蓮못,"「1」연꽃을 심은 못.
「2」넓고 오목하게 팬 땅에 물이 괴어 있는 곳. 늪보다 작다.",,"「1」연꽃을 심은 못.
「2」넓고 오목하게 팬 땅에 물이 괴어 있는 곳. 늪보다 작다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,연습하다,동사,혼종어,練習하다/鍊習하다,학문이나 기예 따위를 익숙하도록 되풀이하여 익히다.,,학문이나 기예 따위를 익숙하도록 되풀이하여 익히다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,연약하다,형용사,혼종어,軟弱하다,무르고 약하다.,,무르고 약하다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,연주하다,동사,혼종어,演奏하다,악기를 다루어 곡을 표현하거나 들려주다.,,악기를 다루어 곡을 표현하거나 들려주다.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,연하다,형용사,혼종어,軟하다,"「1」재질이 무르고 부드럽다.
「2」빛깔이 옅고 산뜻하다.
「3」액체의 농도가 흐리다.",,"「1」재질이 무르고 부드럽다.
「2」빛깔이 옅고 산뜻하다.
「3」액체의 농도가 흐리다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
1등급,열심히,부사,혼종어,熱心히,어떤 일에 온 정성을 다하여 골똘하게.,,어떤 일에 온 정성을 다하여 골똘하게.,,,native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:native_manual_review risk:needs_manual_review
1등급,염색하다,동사,혼종어,染色하다,"「1」염료를 사용하여 실이나 천 따위에 물을 들이다.
「2」세포, 조직, 균을 색소로 물들이다.",,"「1」염료를 사용하여 실이나 천 따위에 물을 들이다.
「2」세포, 조직, 균을 색소로 물들이다.",,,multi_gloss|native_manual_review|needs_manual_review,source:level1 grade:1 type:mixed risk:multi_gloss risk:native_manual_review risk:needs_manual_review
