word,pos,meaning,definition,target_codes
복숭아,名詞,もも【桃】,味はすっぱいか甘く、太い種子が入っていて、ピンク色や白色を帯びる丸い夏の果物。,14543
복습,名詞,ふくしゅう・さらい【復習】,習ったことを繰り返し学習すること。,14544
복습하다,動詞,ふくしゅうする【復習する】 ,"習ったことを繰り返し学習する。 
",14547
복잡하다,形容詞,ふくざつだ【複雑だ】,"仕事や感情などが片付け難いほど入り混じっている。 
",66274
볶다,動詞,いためる【炒める】。いる【煎る・炒る・熬る】,"水気を切った食べ物を火にかけて、かき混ぜながら調理する。
",59753
볼펜,名詞,ボールペン,書くとき、ペンの先の小さい鉄のボールがペンの動きによって回転しながらインクが出る筆記道具。,59469
봄,名詞,"はる【春】
","四季の一つで、冬と夏の間の季節。
",20219
봄비,名詞,はるさめ・しゅんう【春雨】,春に降る雨。,59832
봄옷,名詞,はるぎ【春着】。しゅんぷく【春服】,春に着る衣服。,59836
봉투,名詞,ふうとう【封筒】,手紙や書類などを入れるために紙で作った袋。,59756
뵙다,動詞,おめにかかる【御目に掛かる】。おあいする【お会いする】,"目上の人に会う。
",62815
부끄럽다,形容詞,はずかしい【恥ずかしい】。てれくさい【照れ臭い】,"気恥ずかしく思ったりはにかんだりする。
",60125
북쪽,名詞,きた【北】。きたがわ【北側】,東西南北の四方位のひとつで、羅針盤のエヌ(N)極が示す方向。,59309
분,依存名詞/名詞,"かた【方】	 | おしろい【白粉】
 | ふん【分】	","人を敬って呼ぶ語。
 | 顔につける、細かい粉の化粧品。
 | 1時間の60分の1を表す時間の単位。
","27780,59403,70891"
분명하다,形容詞,はっきりしている。あきらかだ【明らかだ】。めいはくだ【明白だ】	,"姿や声・音がかすんでいなくてはっきりしている。
",21098
불,名詞,ひ【火】,物質が光と熱を出して燃えること。,61154
불다,動詞,"ふく【吹く】。おこる【起こる】
","風が起きて、どちらかの方向へ動く。
",74179
붉다,形容詞,あかい【赤い】	,"色が血液や熟れた唐辛子のような色である。
",71058
붙다,動詞,つく【付く】,"あるものが他のものに密着する。
",74181
붙이다,動詞,つける【付ける】,"何かに触れたまま離れないようにする。
",60293
블라우스,名詞,ブラウス,女性が着る、手触りが柔らかくてすべすべしているシャツ。,71059
블루베리,名詞,ブルーベリー,黒っぽい色の小さくて丸い形をした、甘くて酸味のある実。,600395
비,名詞,"あめ【雨】
","高いところで雲をつくっていた水蒸気が冷えて、一塊になって落ちてくる水滴。
",36681
비교,名詞,ひかく【比較】。くらべ【比べ】,"二つ以上のものを並べて、同じ点と違う点を見比べること。
",63521
비교되다,動詞,ひかくされる【比較される】。くらべられる【比べられる】,"二つ以上のものが並べられて、同じ点と違う点が見比べられる。
",60915
비교하다,動詞,ひかくする【比較する】。くらべる【比べる】,"二つ以上のものを並べて、同じ点と違う点を見比べる。
",63522
비구름,名詞,あまぐも【雨雲】,雨を降らせる雲。,60417
비누,名詞,せっけん【石鹸】,水をつけて泡を出して、身体や服についた汚れを洗い落とす洗剤。,60409
비다,動詞,"あく【空く】。からである【空である】
","ある空間に誰も、もしくは何もない。
",15680
비디오,名詞,"ビデオ
","テレビで、音声と対応する映像。
",60941
빌딩,名詞,ビル,ビルディングの略語。主に事務室が多い、西洋式の高い建物。,71069
빌려주다,動詞,かしだす【貸し出す】。レンタルする,物や金銭などを、後で返してもらったり代金を支払ってもらう約束で、一定の期間使わせる。,92475
빌리다,動詞,かりる【借りる】,他人の物や金銭などを、後で返したり代金を支払う約束で、一定の期間使う。,17824
빠르다,形容詞,はやい【速い】	,"ある動作をするのにかかる時間が短い。
",68755
빠지다,動詞,おちる【落ちる】。おちこむ【落ち込む】。おちいる【陥る・落ち入る】。おぼれる【溺れる】,"水やくぼみなどに落ちて中に入る。
",71273
빨간색,名詞,あかいろ【赤色】。あか【赤】,よく熟したりんごや唐辛子のような色。,26849
빨갛다,形容詞,あかい【赤い】	,"血液や熟れた唐辛子のように鮮明な赤色である。
",71070
빨다,動詞,あらう【洗う】。せんたくする【洗濯する】,"衣服などを水に入れて手でもんだり、洗濯機を利用して汚れを落としたりする。
",65866
빨래,名詞,せんたく【洗濯】。あらいもの【洗い物】,"汚れた衣服や布などを水で洗うこと。
",66638
빨래방,名詞,コインランドリー,洗濯機にコインを入れて洗濯できる施設を整えたところ。,60380
빨래집게,名詞,せんたくばさみ【洗濯挟み】,洗濯物をロープや棒にかけて干すとき、洗濯物が風に飛ばされたり落ちたりしないように挟んでとめる道具。,60381
빨래하다,動詞,せんたくする【洗濯する】。あらう【洗う】,"汚れた衣服や布などを水で洗う。
",61003
빨랫비누,名詞,せんたくせっけん【洗濯石鹸】,洗濯用の石鹸。,61062
빨리,副詞,はやく【早く】,かかる時間が短く。,57305
빵,名詞,"パン
","小麦粉を捏ねて発酵させ、蒸したり焼いたりした食べ物。
",23402
빵집,名詞,パンや【パン屋】。ベーカリー,パンを作って売る店。,61250
빼다,動詞,"ぬく【抜く】。はずす【外す】
","中に入っていたり刺さっているものを外へ出す。
",85714
뽑다,動詞,ぬく【抜く】。ひきぬく【引き抜く】。ぬきとる【抜き取る】,"どこかの中に入っているものを引っ張って取る。
",26962
사,冠形詞/数詞,し・よん【四】	 | よんの【四の】	,"3に1を足した数。
 | 4の。四つの。
","58114,58116"
사거리,名詞,じゅうじろ【十字路】。よつつじ【四つ辻】。よつかど【四つ角】,道が1ヵ所から4つの方向に分かれている場所。,88600
사계절,名詞,しき【四季】,春・夏・秋・冬の4つの季節。,92647
사고,名詞,"じこ【事故】
","思いがけず起こった、望ましくない出来事。
",66370
사과,名詞,りんご【林檎】。アップル　,丸くて赤い、甘酸っぱい味のする果物。,66371
사귀다,動詞,つきあう【付き合う】。こうさいする【交際する】,"知り合って、親しくなる。
",15656
사다,動詞,かう【買う】。こうにゅうする【購入する】,金を払って品物や権利などを自分のものにする。,49419
산,名詞,"やま【山】
","平地よりずっと高くて、木々・草・岩などがある土地。
",20954
살,依存名詞/名詞,"にく【肉】
 | さい【歳・才】
","人間や動物の体で骨を囲む柔らかい部分。
 | 年齢を数える単位。","66883,67887"
살다,動詞,"いきる【生きる】。せいぞんする【生存する】
","生命を持っている。
",69579
삼,冠形詞/名詞/数詞,しん【参】 | さん【三】	 | さん【三】,"人参。野生の人参。 | 2に1を足した数。
 | 3の。
","61855,61854,61980"
삼거리,名詞,さんさろ【三叉路】。みつかど【三つ角】,3つまたに分かれている道。Y字路。,61846
삼겹살,名詞,サムギョプサル,脂肪と肉が三枚重なった、豚の肋骨についた肉。ばら肉。,61847
삼십,冠形詞/数詞,さんじゅう【三十】	 | さんじゅう【三十】,"10の3倍にあたる数。
 | 30の。
","61994,61995"
삼월,名詞,さんがつ【三月】,1年12ケ月の中で3番目の月。やよい。,61884
삼촌,名詞,おじ【叔父・伯父】。おじさん【叔父さん・伯父さん】,親の男兄弟。または、その人を呼ぶ語。,61142
상,名詞,しょう【賞】。ほうび【褒美】,上手にできた事や優秀な成績を褒めて与える物。,62113
새,冠形詞/名詞,"とり【鳥】
 | しん【新】","体に羽や翼があり、2本足の、飛ぶ動物。
 | 既に存在するものではなく、初めてできたものの。
","30197,17884"
