word,pos,meaning,definition,target_code
제거하다,동사,じょきょする【除去する】。とりのぞく【取り除く】。とりさる【取り去る・取去る】,無くす。,31771
제공,명사,ていきょう【提供】,何かを差し出したり手渡したりすること。,31773
제공되다,동사,ていきょうされる【提供される】,何かが差し出されたり手渡されたりする。,75024
제공받다,동사,ていきょうされる【提供される】,何かが差し出されたり手渡されたりする。,75025
제공하다,동사,ていきょうする【提供する】,何かを差し出したり手渡したりする。,62651
제과점,명사,ベーカリー。パンや【パン屋】,洋菓子やパンなどを製造・販売する店。,31774
제날짜,명사,きじつ・きにち・ごじつ【期日】,前もって定められた日や、何かが行われるべき日。,75395
제대,명사,じょたい【除隊】,軍人が服務を終えて、軍隊を出ること。,75463
제대로,부사,ろくに【陸に・碌に】。ちゃんと,正しい格式や基準、形の通り。,70896
제대하다,동사,じょたいする【除隊する】,軍人が服務を終えて、軍隊を出る。,31775
제도,명사,せいど【制度】。システム,慣習、道徳、法律などの規範や社会構造の体系。,75464
제때,명사,そのとき【其の時】。あのとき【彼の時】,何かが起こった時。,75558
제발,부사,どうぞ。どうか。なにとぞ【何卒】。ぜひ【是非】,強く願い望む気持ちを表す語。,31788
제법,부사,かなり【可成り・可也】。だいぶ【大分】。ずいぶん【随分】。なかなか【中中】,相当な水準に。,31789
제사,명사,さいし【祭祀】。まつり【祭り・祭】。ほうじ【法事】,神や死者の魂に飲食物を捧げて礼を尽くすこと。また、その儀式。,31792
제사하다,동사,さいしをおこなう【祭祀を行う】。まつる【祭る・祀る】。ほうじをおこなう【法事を行う】,神や死者の魂に飲食物を捧げて礼を尽くす。,75699
제스처,명사,ジェスチャー・ゼスチャー・ゼスチュア。しぐさ【仕種・仕草】,言葉を効果的に伝えるための身振りや手振り。,75711
제습,명사,じょしつ【除湿】,湿気を取り除くこと。,91798
제습기,명사,じょしつき【除湿器】,湿気を取り除く機械。,75712
제시,명사,ていじ【提示】,何かをしようとする考えを言葉や文章で表して見せること。,31794
제시간,명사,ていじ・じょうじ【定時】。ていこく【定刻】,決められた時刻。,75713
제시되다,동사,ていじされる【提示される】。しめされる【示される】,何かをしようとする考えが言葉や文章で表されて見せられる。,31795
제시하다,동사,ていじする【提示する】。しめす【示す】,何かをしようとする考えを言葉や文章で表して見せる。,31796
제안,명사,ていあん【提案】,意見や案件を出すこと。,31797
제안되다,동사,ていあんされる【提案される】,意見や案件が出される。,75715
제안하다,동사,ていあんする【提案する】,意見や案件を出す。,31798
제약,명사,せいやく【制約】,条件を付けて、内容を制限すること。また、その条件。,31799
제약되다,동사,せいやくされる【制約される】,条件が付けられて、内容が制限される。,75723
제약하다,동사,せいやくする【制約する】,条件を付けて、内容を制限する。,75724
제외,명사,じょがい【除外】,ある対象や計算に入れないこと。,83423
제외되다,동사,じょがいされる【除外される】。のぞかれる【除かれる】。はずされる【外される】,ある対象や計算に入れられない。,31800
제외하다,동사,じょがいする【除外する】。のぞく【除く】。はずず【外す】,ある対象や計算に入れない。,31801
제자,명사,でし・ていし【弟子】。おしえご【教え子】。もんじん【門人】,師に従って教えを受ける人。,31804
제자리,명사,もとのところ【元の所】,"本来の場所。
",31805
제작,명사,せいさく【製作・制作】。さくせい【作製】,材料を使って、新しい物や芸術作品を作ること。,31806
제작되다,동사,せいさくされる【製作される・制作される】。さくせいされる【作製される】,材料が使われて、新しい物や芸術作品が作られる。,83658
제작하다,동사,せいさくする【製作する・制作する】。さくせいする【作製する】,材料を使って、新しい物や芸術作品を作る。,31807
제정신,명사,しょうき【正気】。ほんしょう・ほんせい【本性】。ほんき【本気】,自分の本来の正しい精神。,83729
제출,명사,ていしゅつ【提出】,案件や意見、書類、課題などを差し出すこと。,31811
제출되다,동사,ていしゅつされる【提出される】,案件や意見、書類、課題などが差し出される。,75152
제출하다,동사,ていしゅつする【提出する】,案件や意見、書類、課題などを差し出す。,63604
제품,명사,せいひん【製品】,材料を使って品物を作ること。また、そのように作った品物。,70898
제한,명사,せいげん【制限】。かぎり【限り】,一定の程度や範囲を定めたり、その程度や範囲を越さないように限界を設けたりすること。また、そのように定めた限界。,91695
제한되다,동사,せいげんされる【制限される】。かぎられる【限られる】,一定の程度や範囲が定められたり、その程度や範囲を越さないように限界が設けられたりする。,31812
제한하다,동사,せいげんする【制限する】。かぎる【限る】,一定の程度や範囲を定めたり、その程度や範囲を越さないように限界を設けたりする。,31813
조-,접사,じょ【助】,「補助的な」または「次の」という意を添加する接頭辞。,88657
조,명사,ちょう【調】,音を整えて秩序づける、最も基本になる組織。,75238
조,의존 명사,じょう【条】,条目や条項。,91696
조,수사,ちょう【兆】,一億の1万倍の数。,75237
조,관형사,ちょう【兆】,一億の1万倍の数の。,75236
조각,명사,きれ【切れ】。きれはし【切れ端】。かけら【欠けら・欠片】,一つの物から切り離したり切り離されたりした小部分。,24575
조건,명사,じょうけん【条件】,ある物事が成立・実現するために必要な状態や要素。,91749
조그맣다,형용사,ちっちゃい,少し小さかったり少なかったりする。,91750
조기,명사,そうき【早期】,病気や事件が発生して間もない時期。,24584
조기 교육,,そうききょういく【早期教育】,知能発達の速い未就学児を対象に、一定の教科課程に沿って実施する教育。,75588
조깅하다,동사,ジョギングする,健康維持のために適度な速度でゆっくり走る。,600292
조끼,명사,チョッキ。ベスト,上衣に重ね着する、袖なしの服。,75590
조르다,동사,ねだる【強請る】。せがむ。せびる,誰かに何かをしつこく頼む。,24589
조림,명사,につけ【煮付け】,肉、魚、野菜などを、調味した汁が十分しみ込むまでよく煮て作った食べ物。,75503
조명,명사,しょうめい【照明】,光で照らして明るくすること。,24591
조명되다,동사,しょうめいされる【照明される】,光が照らされて明るくなる。,75545
조명하다,동사,しょうめいする【照明する】,光で照らして明るくする。,75547
조미료,명사,ちょうみりょう【調味料】,飲食物に味をつけるために用いる材料。,24592
조사,명사,ちょうさ【調査】。とりしらべ【取り調べ・取調べ】,物事の内容を明確にするために、詳しく調べること。,62052
조사되다,동사,ちょうさされる【調査される】。とりしらべられる【取り調べられる・取調べられる】,物事の内容が詳しく調べられる。,75308
조사하다,동사,ちょうさする【調査する】。とりしらべる【取り調べる・取調べる】,物事の内容を明確にするために、詳しく調べる。,57318
조상,명사,そせん【祖先】。せんぞ【先祖】,"一族で先に生まれて、生きて、亡くなった人。
",75792
조식,명사,ちょうしょく【朝食】。あさめし【朝飯】,朝の食事。,75338
조심스럽다,형용사,ようじんぶかい【用心深い】,過ちや間違いがないように、言葉や行動に注意する態度がある。,91752
조심조심하다,동사,つつしむ【慎む】。きをつける【気を付ける】,過ちや間違いがないように、言葉や行動に注意する。,75348
조심히,부사,ようじんぶかく【用心深く】,悪いことが起こらないように、言葉や行動に注意して。,75349
조언,명사,じょげん・じょごん【助言】。アドバイス,役に立つように意見を言ってやったり分からせたりすること。また、その言葉。,75379
조언하다,동사,じょげんする・じょごんする【助言する】。アドバイスする,役に立つように意見を言ってやったり分からせたりする。,75380
조의금,명사,ちょういきん【弔慰金】,人の死を悲しみいたむ意を表すために贈る金銭。,75408
조작,명사,そうさ【操作】。ねつぞう【捏造】。でっちあげ【捏ち上げ】,何かを事実のように作り上げること。,75480
조작되다,동사,そうさされる【操作される】。ねつぞうされる【捏造される】。でっちあげられる【捏ち上げられる】,何かが事実のように作り上げられる。,75481
조작하다,동사,そうさする【操作する】。ねつぞうする【捏造する】。でっちあげる【捏ち上げる】,何かを事実のように作り上げる。,75482
조절,명사,ちょうせつ【調節】,ほどよく釣り合いがとれるように正したり、状況に合わせたりすること。,24596
조절되다,동사,ちょうせつされる【調節される】,ほどよく釣り合いがとれるように正されたり、状況に合わせられたりする。,75494
조절하다,동사,ちょうせつする【調節する】,ほどよく釣り合いがとれるように正したり、状況に合わせたりする。,24598
조정,명사,ちょうせい【調整】,ある基準や状況に合わせて正しく整えること。,24599
조정되다,동사,ちょうせいされる【調整される】,ある基準や状況に合わせて正しく整えられる。,75495
조정하다,동사,ちょうせいする【調整する】,ある基準や状況に合わせて正しく整える。,24601
조화,명사,ちょうわ【調和】,釣り合いがとれていること。,76044
조화되다,동사,ちょうわする【調和する】,釣り合いがとれている。,24604
조화하다,동사,ちょうわする【調和する】,釣り合いがとれている。,76045
좌,명사,ひだり【左】,人が北に向いている時、西にあたる側。,76478
좌석,명사,ざせき【座席】,座れるように用意された席。,91762
좌석 버스,,こういきバス【広域バス】,一般市内バスより座席が多く、主要停留場のみ運行するバス。,91585
좌우,명사,さゆう【左右】,左と右。,24645
좌우되다,동사,さゆうされる【左右される】,あることに影響を受けて支配される。,91594
좌우하다,동사,さゆうする【左右する】,あることに影響を与えて支配する。,91598
좌측,명사,ひだりがわ【左側】,人が北に向いている時、西にあたる側。,91616
좌회전,명사,させつ【左折】,車などが左に曲がって進むこと。,90786
좌회전하다,동사,させつする【左折する】,車などが左に曲がって進む。,90787
죄,명사,つみ【罪】,良心や宗教的な教理、法律に反した行動や考え。,24647
주간,명사,ちゅうかん【昼間】。ひるま【昼間】,日の出から日没まで。,75828
주간,명사,しゅうかん【週間】,月曜日から日曜日までの一週間。,75832
주간,의존 명사,しゅうかん【週間】,1週間を基準に数える単位。,75833
주고받다,동사,やりとりする【遣り取りする】。とりかわす【取り交わす・取交わす】。かわす【交わす】,互いにやったり受けたりする。,24653
주관적,명사,しゅかんてき【主観的】,自分の考えや観点を基準にすること。,24656
주관적,관형사,しゅかんてき【主観的】,自分の考えや観点を基準にするさま。,24655
주량,명사,しゅりょう【酒量】,飲める酒の限界の分量。,75970
주름,명사,しわ【皺・皴】,皮膚の老化によってできた筋目。または、細かい筋目。,24657
주먹,명사,こぶし【拳】。げんこつ【拳骨】。にぎりこぶし【握り拳】,5本の手の指を握り締めた手。,79399
주목,명사,ちゅうもく【注目】,関心を持って、注意深く見ること。また、その視線。,75163
주목되다,동사,ちゅうもくされる【注目される】,関心の的になって、注意深く見られる。,75164
주목하다,동사,ちゅうもくする【注目する】,関心を持って、注意深く見る。,75168
주문서,명사,ちゅうもんしょ【注文書】,物品などの注文に関する様々な内容を記した文や文書。,75179
주민,명사,じゅうみん【住民】,一定の地域に住んでいる人。,25948
주민 등록증,,じゅうみんとうろくしょう【住民登録証】,一定場所に住んでいる住民であることを表す証明書。,75186
주방,명사,ちゅうぼう【厨房】。だいどころ【台所】。キッチン,料理をしたり、食事の支度をしたりする所。,25953
주방 기구,,ちゅうぼうきき【厨房機器】。ちょうりきぐ【調理器具】,料理をしたり食事の支度をしたりする時に用いる道具。,75190
주방 세제,,しょっきようせんざい【食器用洗剤】。キッチンようせんざい【キッチン用洗剤】,厨房で使う道具に付いた汚れを洗うのに用いる物質。,75192
주방 용품,,ちゅうぼうようひん【厨房用品】。ちょうりどうぐ【調理道具】。キッチンようひん【キッチン用品】,料理をしたり食事の支度をしたりする時に用いる物品。,75193
주사기,명사,ちゅうしゃき【注射器】,人や動物の体内に薬液を注入するのに用いる器具。,75211
주사위,명사,さいころ【賽子・骰子】。さい【采・賽】,"小さい立方体の各面に一から六までの点が記されて、それを投げて上面に出る数で勝負を競う道具。
",76948
주삿바늘,명사,ちゅうしゃばり【注射針】,注射器の先につける、非常に小さい穴が開いている針。,75212
주식,명사,かぶしき【株式】,株式会社の資本を同じ価格で細分化した単位や証券。,25956
주어지다,동사,あたえられる【与えられる】,必要なこと、条件、環境などが整えられたり示されたりする。,25958
주요,명사,しゅよう【主要】,中心になるもので大切なこと。,89864
주유,명사,きゅうゆ【給油】,自動車などに、その燃料になるガソリンや軽油などを入れること。,76991
주유소,명사,ガソリンスタンド。ガスステーション。きゅうゆじょ【給油所】,自動車などに、その燃料になるガソリンや軽油などを給油する所。,76992
주유하다,동사,きゅうゆする【給油する】 ,自動車などに、その燃料になるガソリンや軽油などを入れる。 ,76993
주의,명사,ちゅうい【注意】。りゅうい【留意】,心に刻んでおき、気をつけること。,25965
주의보,명사,ちゅういほう【注意報】,台風、豪雨、大雪、猛暑、寒波などで被害が生ずる可能性があり、注意が必要であることを知らせる案内。,76996
주의하다,동사,ちゅうい【注意】。りゅうい【留意】,心に刻んでおき、気をつける。,25970
주인공,명사,しゅじんこう【主人公】。しゅやく【主役】。ヒーロー。ヒロイン,演劇・映画・小説などの物語の中心人物。,62472
주인아저씨,명사,ごしゅじんさん【ご主人さん】。おおやさん【大家さん】,住宅や店の男主人を親しんでいう語。,76997
주인아주머니,명사,おばさん【叔母さん】,家や店などの主人である女性を親しんでいう語。,93829
주인집,명사,しゅじんのいえ【主人の家】。おおや【大家・大屋】。いえぬし【家主】,貸家の持ち主が住む家。また、借家の持ち主。,76999
주장,명사,しゅちょう【主張】,自分の意見や信念を強く言い張ること。また、その意見や信念。,25973
주장되다,동사,しゅちょうされる【主張される】,自分の意見や信念が強く言い出される。 ,77009
주장하다,동사,しゅちょうする【主張する】 ,自分の意見や信念を強く言い張る。,77010
주저앉다,동사,すわる【座る】。すわりこむ【座り込む・坐り込む】,立っている場所にへなへなと座る。,25976
주전자,명사,やかん【薬缶・薬鑵】。ゆわかし【湯沸かし】,小さい注ぎ口と取っ手がついていて、水やお酒などを入れて温めたり、杯に注げるように作った道具。 ,25982
주제,명사,しゅだい【主題】,話し合いや研究などにおいて、中心となる問題。,91771
주중,명사,へいじつ【平日】,一週間の中で週末ではない日。,93725
주차권,명사,ちゅうしゃけん【駐車券】。パーキングチケット ,自動車などを一定の場所に駐車することを許可するチケット。,77089
주차료,명사,ちゅうしゃりょう【駐車料】。ちゅうしゃりょうきん【駐車料金】,自動車などを一定の場所に駐車するために支払う料金。,77090
주초,명사,しゅうのはじめ【週の初め】	,"一週間の初め。
",77108
주택,명사,じゅうたく【住宅】。じゅうきょ【住居】。すみか【住処】	,"人が住居できるように建てた家屋。住居。すまい。すみか
",62485
주황,명사,"だいだいいろ【橙色】。オレンジいろ【オレンジ色】
	","赤色と黄色が混ざった色。
",76693
주황빛,명사,だいだいいろ【橙色】。オレンジいろ【オレンジ色】	,"赤色と黄色が混ざった色。
",76694
쥐,명사,ねずみ【鼠】,"人家周辺の暗い所に住んで、体は濃い灰色で長い尾を持っている小さい動物。
",79047
쥐,명사,しびれ【痺れ】。けいれん【痙攣】。ひきつけ【引きつけ】	,"身体のある部分の筋肉がひきつったり固くなって、しばらくの間うまく機能できなくなる現象。
",76677
쥐다,동사,にぎる【握る】,"手の指全部を内側へ曲げて丸める。
",17830
지각,명사,ちかく【知覚・智覚】 ,物事の理知を知る能力。,27752
지각되다,동사,ちかくされる【知覚される・智覚される】 	,"物事について知るようになり、悟る。
",91668
지각생,명사,ちこくせい【遅刻生】。ちこくしゃ【遅刻者】,"決められた時刻に遅れて出社したり登校する人。
",91669
지각하다,동사,ちかくする【知覚する・智覚する】 	,"物事について知り、悟る。
",91670
지겹다,형용사,たいくつだ【退屈だ】。あきあきする【飽き飽きする】。うんざりする	,"同じ状態やことが繰り返し続いてつまらなく感じ、退屈で嫌になる。
",27754
지구,명사,ちきゅう【地球】	,"現在人類が生きている太陽系の3番目の惑星。
",62416
지극히,부사,しごくに【至極に】。このうえなく【この上なく】。かぎりなく【限りなく】	,"これ以上望めないほど甚だしく。
",27756
지글지글,부사,じりじり。じいじい	,"小量の水や油などが音を立てながら煮え続ける音。また、その様子。
",76896
지금껏,부사,いままで【今迄】 ,今の時刻に至るまでずっと。,27757
지급,명사,しきゅう【支給】	,"金銭や物を決められた分量だけ与えること。
",27758
지급되다,동사,しきゅうされる【支給される】	,"金銭や物が決められた分量だけ与えられる。
",76897
지급하다,동사,しきゅうする【支給する】	,"金銭や物を決められた分量だけ与える。
",27759
지나다니다,동사,とおりかかる【通りかかる】。とおりすぎる【通り過ぎる】。ゆききする【行き来する】。おうらいする【往来する】。つうかする【通過する】,"ある地域を経て行き来する。
",76906
지나오다,동사,とおりすぎる【通り過ぎる】	,"ある場所に寄らずにそのまま来る。
",76907
지나치다,동사,すどおりする【素通りする】。とおりこす【通り越す】。とおりすぎる【通り過ぎる】。よぎる【過ぎる】。つうかする【通過する】,"ある場所に寄ったりとどまったりせず、そのまま過ぎる。
",27760
지나치다,형용사,どをこす【度を越す】。どはずれる【度外れる】。ゆきすぎる【行過ぎる】	,"一定の基準を超えて程度がひどい。
",90321
지난날,명사,すぎしひ【過ぎし日】。すぎたひ【過ぎた日】。かこ【過去】。いぜん【以前】	,過去の日々や生活。,27763
지난밤,명사,さくや【昨夜】,まさに昨夜。,601014
지능,명사,ちのう【知能・智能】,物事や状況を理解して対処する知的な適応能力。知能指数などで数値化できる。,27765
지능 검사,,ちのうけんさ【知能検査】 	,"知的能力を数値で表す検査。
",76911
지니다,동사,もつ【持つ】。みにつける【身に付ける】。けいたいする【携帯する】。たずさえる【携える】,"ある物を身につけて持つ。
",27766
지다,동사,しずむ【沈む】。くれる【暮れる】	,"太陽や月が東から西へ移動し、地平線・水平線の下に落ちる。
",62496
지다,보조 동사,なる	,"他人によって前の言葉の表す動作・作用を受けたり、働きかけられることを表す「補助動詞｣。
",77247
지단,명사,,"卵の白身と黄身を別々にして薄く焼いて作った錦糸卵。
",76918
지도,명사,しどう【指導】,ある目的や方向に向かって人を教え導くこと。,27787
지도되다,동사,しどうされる【指導される】	,"ある目的や方向へ向かうように教えを受けて導かれる。
",76924
지도자,명사,しどうしゃ【指導者】	,"他人を教え導く人。
",27791
지도책,명사,ちずほん【地図本】,"数枚の地図をつづって製作した本。
",76927
지도하다,동사,しどうする【指導する】。みちびく【導く】,"ある目的や方向へ向かうように他人を教え導く。
",27795
지름길,명사,ちかみち【近道】	,"目的地まで早く行ける道。
",27799
지망생,명사,しぼうせい【志望生】	,"ある専門的な仕事を習おうとする人。
",77602
지방,명사,しぼう【脂肪】	,"生物体に含まれていてエネルギーを供給し、皮下・筋肉・肝臓などに貯蔵され、肥満の原因になる物質。
",27802
지불,명사,しはらい【支払い】。かいけい【会計】。かんじょう【勘定】	,"金銭や代価を払い渡すこと。
",76720
지불되다,동사,しはらわれる【支払われる】	,"金銭や代価を払い渡される。
",76721
지불하다,동사,しはらう【支払う】	,"金銭や代価を払い渡す。
",27810
지붕,명사,やね【屋根】	,"住宅の最上部を覆いかける覆い。
",71325
지사제,명사,げりどめ【下痢止め】。げりどめぐすり【下痢止め薬】。ししゃざい【止瀉剤】	,下痢を止めてくれる薬。,76774
지시,명사,しじ【指示】	,"物事を指し示して見るようにすること。
",27822
지시되다,동사,しじされる【指示される】	,"物事が指し示されて見えるようになる。
",76839
지시하다,동사,しじする【指示する】,"物事を指し示して見せる。
",27827
지식,명사,ちしき【知識】	,"物事について学んだり直接経験して知った内容。
",27833
지식인,명사,ちしきじん【知識人】。ゆうしきしゃ【有識者】。インテリ	,一定の水準以上の高い知識や教養がある人。,27932
지역,명사,ちいき【地域】	,"ある特徴や一定の基準に応じて範囲を分けた土地。
",71487
지옥,명사,じごく【地獄】	,"この世で罪を犯した人が死後に行って罰を受けるという所。
",76864
지원,명사,しえん【支援】。えんじょ【援助】。こうえん【後援】	,"物や行動で支え助けること。
",27942
지원,명사,しがん【志願】。しぼう【志望】,"ある組織へ入ることを願ったり、ある仕事を自分から進んで願い出ること。
",76867
지원되다,동사,しえんされる【支援される】,物や行動で助けられる。,601021
지원하다,동사,しえんする【支援する】。えんじょする【援助する】。こうえんする【後援する】	,"物や行動で支え助ける。
",27943
지원하다,동사,しがんする【志願する】。しぼうする【志望する】	,"ある組織へ入ることを願ったり、ある仕事を自分から進んで願い出る。
",76871
지위,명사,ちい【地位】。レベル	,"社会的な身分や立場などによる階級や位置。
",27946
지저분하다,형용사,きたない【汚い】。きたならしい【汚らしい】。ちらかっている【散らかっている】	,"ある空間に物が乱雑に広がっていて乱れている。
",27948
지적,명사,"してき【指摘】
",何かを具体的に取り上げ、はっきり指し示すこと。,28418
지정,명사,してい【指定】	,"幾つかの中からはっきりと決め定めること。
",76882
지정되다,동사,"していされる【指定される】
",幾つかの中からはっきりと決め定められる。,76883
지정하다,동사,"していする【指定する】
","幾つかの中からはっきりと決め定める。
",76885
지진,명사,じしん【地震】	,"火山活動や地球内部の大きい変化によって土地が揺れる現象。
",28938
지참,명사,じさん【持参】	,"集会などに何かを持って参加すること。
",77389
지참하다,동사,じさんする【持参する】	,"集会などに何かを持って参加する。
",77391
지출,명사,ししゅつ【支出】	,"ある目的のために金銭を使うこと。また、その金銭。
",28941
지출되다,동사,ししゅつされる【支出される】	,"ある目的のために金銭が使われる。
",77791
지출액,명사,ししゅつがく【支出額】	,"ある目的のために使われた金額。
",77792
지출하다,동사,ししゅつする【支出する】	,"ある目的のために金銭を使う。
",77793
지치다,동사,つかれる【疲れる】。ひろうする【疲労する】。くたびれる【草臥れる】。へたばる	,"きつい仕事をしたり苦しみ悩んで元気がない。
",62330
지켜보다,동사,みまもる【見守る】	,"物事や様子などを注意深く見る。
",28943
지팡이,명사,つえ【杖】	,"歩く時に地面をついて体を支えるのに用いる細長い棒。
",77806
지퍼,명사,ジッパー。ファスナー。チャック	,"金属やプラスチックなどのエレメントがかみ合うように長い布の上に並べて縫っておき、ズボンやジャンパー、カバンなどに付着してスライダーの引き手を引けば自在に開け閉めできるように作ったもの。
",77807
지폐,명사,しへい【紙幣】	,"紙製の貨幣。
",28946
지하상가,명사,ちかしょうてんがい【地下商店街】。ちかがい【地下街】	,"地下に商店が並んでいる街。
",77817
지하실,명사,ちかしつ【地下室】,"建物を作るとき、地面の下を掘って作った部屋。
",77819
지하 차도,,アンダーパス。ちかどう【地下道】。ちかしゃどう【地下車道】,"地面の下を車両が通行できるように作った道路。
",77821
지혜,명사,ちえ【知恵】	,"物事の道理と是非を正しく理解し判断する能力。
",28952
지혜롭다,형용사,かしこい【賢い】。ちえがある【知恵がある】。ちえぶかい【知恵深い】	,"物事の道理を速く悟り、その是非を正しく理解して処理する能力がある。
",83772
지휘자,명사,しきしゃ【指揮者】	,"効果的な目的達成のために、全体の活動を管理し、統率する人。
",83883
짜다,동사,くむ【組む】。くみたてる【組み立てる】	,"家具や箱などの枠や構造物を作る。
",37053
짜다,동사,しぼる【絞る・搾る】	,"強く押しつけたり、ねじったりして、中にある水分や油などを取り出す。
",37058
짜증스럽다,형용사,いらいらしい【苛苛しい】。いらだつ【苛立つ】	,"厄介で面倒くさくて嫌である。
",37139
쪼금,부사,すこし【少し】。わずか【僅か】	,"小量で、または少ない程度で。
",78006
쪼끔,부사,すこし【少し】。わずか【僅か】	,"小量で、または少ない程度で。
",78883
찌르다,동사,さす【刺す】。つく【突く】 ,"先の尖ったものや鋭いもので、あるものの表面に穴ができたり表面がへこんだりするように勢いよく突き入れる。
",71364
찌우다,동사,ふとらせる【太らせる】。こやす【肥やす】	,"体に肉をつけさせて太らせる。
",78081
찌푸리다,동사,くもる【曇る】	,"空がどんよりと暗くなる。
",78812
차,의존 명사,じ【次】,物事の順序や回数を表す語。,71727
차도,명사,しゃどう【車道】	,"自動車の通る道。
",82450
차라리,부사,いっそ。むしろ【寧ろ】。かえって【却って】	,"対比される色々な事がすべて気に入らないが、その中で少しでも良い選択をする時の気持ちを表す語。
",37237
차량,명사,しゃりょう【車両】,"道路や線路の上を走る乗り物の総称。
",37238
차례차례,부사,じゅんじゅんに【順順に】。じゅんじに【順次に】。じゅんぐりに【順繰りに】,順番に従って一つずつ順序を追って。,82464
차로,명사,しゃどう【車道】,自動車の通る道。,82465
차리다,동사,じゅんびする【準備する】。ととのえる【整える・調える】。そろえる【揃える】。したくする【支度する】,用意した料理などを食べられるようにテーブルの上に並べる。,71366
차림표,명사,メニュー。こんだてひょう【献立表】。こんだて【献立】。おしながき【お品書き】	,"飲食店などで、販売中の料理の種類と値段を示した表。
",82468
차마,부사,とても。とうてい【到底】。どうしても	,恥ずかしかったり残念に思われてどうしても。,37241
차별,명사,さべつ【差別】	,"二つ以上を比べ、等級をつけて区別すること。
",37243
차별성,명사,さべつせい【差別性】。そういてん【相違点】,二つ以上を比べ、等級をつけて区別する性質。,601443
차별하다,동사,さべつする【差別する】	,"二つ以上を比べ、等級をつけて区別する。
",82471
차비,명사,こうつうひ【交通費】。くるまだい【車代】,バスや列車、タクシーなどに乗る時に払う費用。,78203
차선,명사,しゃせん【車線】,自動車が走行する道路上に一定の幅で道路を分けて表示した線。,37244
차원,명사,じげん【次元】	,"ものの見方や考え方の立場。また、ある考え方や意見などを構成している思想や学問の水準。
",78219
차이,명사,さい【差異】。さ【差】。そうい【相違】。ちがい【違い】。へだたり【隔たり】。ずれ	,"互いに同一でなく違っていること。また、その違いの度合い。
",62404
차이다,동사,けられる【蹴られる】。けとばされる【蹴飛ばされる】。けあげられる【蹴上げられる】。けりあげられる【蹴り上げられる】,伸ばした足に勢いよく突かれたり、突いて飛ばされる。,78220
차이점,명사,さいてん【差異点】。そういてん【相違点】。ちがい【違い】	,"互いに同一でなく違っている点。
",37245
차차,부사,だんだん。しだいに【次第に】。ぜんじ【漸次】	,"物事の状態や程度の変化が時間が経つにつれて少しずつ続けて。
",37246
차창,명사,しゃそう【車窓】	,"列車や自動車などについている窓。
",37249
차츰,부사,だんだん。しだいに【次第に】。ぜんじ【漸次】	,"状態や程度の変化が時間が経つにつれて少しずつ続けて。
",37250
차표,명사,きっぷ【切符】。じょうしゃきっぷ　【乗車切符】。じょうしゃけん【乗車券】	,"車に乗るために買う切符。
",78246
채,명사,ラケット。むち【鞭】,こまやボールなどを打つのに用いる道具。,83969
채,명사,せんぎり【千切り】,野菜や果物などを細長く切ること。また、そのように切った野菜や果物。,83943
채,의존 명사,まま,ある状態が保たれているという意を表す語。,71819
채널,명사,チャンネル。チャネル。けいろ【経路】。みちすじ【道筋】。ルート,ある情報が伝達される経路や、事を成し遂げる方法。,72034
채식주의,명사,さいしょくしゅぎ【菜食主義】,肉類を食べず、主に野菜・果物・海草などの植物性の食品だけを食べる食生活が良いと考える態度。,77836
채우다,동사,かける。しめる【閉める】,戸や引き出しに錠前などをかけて開けられないようにする。,77991
채우다,동사,つめる【詰める】,一定の空間に何かをぎっしり入れていっぱいになるようにする。,71467
채우다,동사,つける【付ける・着ける】。はめる。つけさせる【付けさせる・着けさせる】。はめさせる,腰・手首・足首などに物を下げさせたり着けさせたり通させたりする。,77992
채택,명사,さいたく【採択】,いくつかあるものの中から選んで取り上げて使うこと。,78115
채택되다,동사,さいたくされる【採択される】,いくつかあるものの中から選ばれて取り上げられ、使われる。,78116
채택하다,동사,さいたくする【採択する】,いくつかあるものの中から選んで取り上げて使う。,78117
처녀,명사,しょじょ【処女】。おとめ【乙女】。むすめ【娘】,"未婚の成人女性。
",24929
처리,명사,しょり【処理】,物事や事務、事件を手続きに従って取りさばいて始末をつけること。,24930
처리되다,동사,しょりされる【処理される】,物事や事務、事件が手続きに従って取りさばかれて始末をつけられる。,78718
처리장,명사,しょりじょう・しょりば【処理場】,何かを処理する所。,78719
처리하다,동사,しょりする【処理する】,物事や事務、事件を手続きに従って取りさばいて始末をつける。,78720
처방,명사,しょほう【処方】,病気の治療のために薬を調剤する方法。,78725
처방전,명사,しょほうせん【処方箋】。やくせん【薬箋】,病気の治療のために薬の調剤法を記載した書類。,78726
처벌,명사,しょばつ【処罰】,犯罪を犯した人に対し、国家や特定機関が制裁・罰を与えること。またその罰。,24933
처벌되다,동사,しょばつされる【処罰される】,犯罪を犯した人が国家や特定機関から制裁・罰を受ける。,78727
처벌하다,동사,しょばつする【処罰する】,犯罪を犯した人に対し、国家や特定機関が制裁・罰を与える。,78728
처하다,동사,しょされる【処される】,ある状況や境遇に置かれる。,78027
체감 온도,,たいかんおんど【体感温度】,身体に感じる暑さ・寒さなどの度合いを数値で表したもの。,79361
체계,명사,たいけい【体系】,一定の原理に従って個々別々の部分がうまく組織され、統合された全体。,81681
체력,명사,たいりょく【体力】,肉体的活動ができる身体の力や気運。,25359
